,budget,imdb_id,popularity,release_date,startYear,release_month,revenue,runtime,title,Genre,Production_Company,Director,averageRating,numVotes,original_language,status,New_status
1582,25000000.0,tt0274558,14.686487,2002-12-27,2002,12,41597830.0,114.0,The Hours,Drama,Paramount Pictures,Stephen Daldry,7.5,118632,en,1.6639132,1.0
1583,32000000.0,tt0976051,7.931732000000001,2008-12-10,2008,12,113019290.0,124.0,The Reader,Drama,Studio Babelsberg,Stephen Daldry,7.6,220956,en,3.5318528125,1.0
1584,40000000.0,tt0477302,7.82605,2011-12-24,2011,12,55247881.0,129.0,Extremely Loud & Incredibly Close,Drama,Paramount Pictures,Stephen Daldry,6.9,94208,en,1.381197025,1.0
1585,92000000.0,tt0160127,9.774985000000001,2000-11-02,2000,11,264105545.0,98.0,Charlie's Angels,Action,Columbia Pictures,McG,5.5,167280,en,2.870712445652174,1.0
1586,120000000.0,tt0305357,7.821116,2003-06-27,2003,6,259175788.0,106.0,Charlie's Angels: Full Throttle,Action,Columbia Pictures,McG,4.9,115303,en,2.1597982333333334,1.0
1587,65000000.0,tt0758794,5.401746,2006-12-12,2006,12,43545364.0,124.0,We Are Marshall,Drama,Legendary Pictures,McG,7.1,54637,en,0.6699286769230769,0.0
1588,200000000.0,tt0438488,16.507496,2009-05-20,2009,5,371353001.0,115.0,Terminator Salvation,Action,Columbia Pictures,McG,6.5,329074,en,1.856765005,1.0
1589,32000000.0,tt0203019,7.177649000000001,2000-09-13,2000,9,48814909.0,129.0,Men of Honor,Drama,Fox 2000 Pictures,George Tillman Jr.,7.2,102471,en,1.52546590625,1.0
1590,80000000.0,tt0199753,8.534175999999999,2000-11-10,2000,11,33463969.0,106.0,Red Planet,Thriller,Village Roadshow Pictures,Antony Hoffman,5.7,53250,en,0.4182996125,0.0
1591,35000000.0,tt0186894,13.349518,2000-11-15,2000,11,36779296.0,106.0,Bounce,Drama,Miramax Films,Don Roos,5.7,19392,en,1.0508370285714286,1.0
1592,85000000.0,tt0211181,7.6687520000000005,2000-10-07,2000,10,183611771.0,100.0,102 Dalmatians,Comedy,Walt Disney Pictures,Kevin Lima,4.9,32650,en,2.160138482352941,1.0
1593,85000000.0,tt0461770,11.447797999999999,2007-11-20,2007,11,340487652.0,107.0,Enchanted,Comedy,Walt Disney Pictures,Kevin Lima,7.0,168222,en,4.005737082352941,1.0
1594,35000000.0,tt0190374,4.884311,2000-12-08,2000,12,15185241.0,107.0,Dungeons & Dragons,Action,New Line Cinema,Courtney Solomon,3.6,30895,en,0.4338640285714286,0.0
1595,6000000.0,tt0092106,6.759181,1986-08-08,1986,8,5849647.0,84.0,The Transformers: The Movie,Animation,De Laurentiis Entertainment Group (DEG),Nelson Shin,7.3,36132,en,0.9749411666666666,0.0
1596,13000000.0,tt0242423,10.890236,2000-12-15,2000,12,73180723.0,83.0,"Dude, Where’s My Car?",Comedy,Twentieth Century Fox Film Corporation,Danny Leiner,5.5,130144,en,5.629286384615384,1.0
1597,9000000.0,tt0366551,8.344105,2004-05-30,2004,5,23936908.0,88.0,Harold & Kumar Go to White Castle,Comedy,New Line Cinema,Danny Leiner,7.1,174479,en,2.6596564444444444,1.0
1598,100000000.0,tt0120917,12.297375,2000-12-09,2000,12,169327687.0,78.0,The Emperor's New Groove,Adventure,Walt Disney Pictures,Mark Dindal,7.3,166226,en,1.69327687,1.0
1599,150000000.0,tt0371606,18.584609,2005-11-04,2005,11,314432665.0,81.0,Chicken Little,Animation,Walt Disney Pictures,Mark Dindal,5.7,80652,en,2.096217766666667,1.0
1600,70000000.0,tt0207201,9.963078999999999,2000-12-15,2000,12,374111707.0,127.0,What Women Want,Comedy,Paramount Pictures,Nancy Meyers,6.4,183378,en,5.344452957142857,1.0
1601,80000000.0,tt0337741,8.524847,2003-12-12,2003,12,266728738.0,128.0,Something's Gotta Give,Drama,Columbia Pictures Corporation,Nancy Meyers,6.7,105483,en,3.334109225,1.0
1602,85000000.0,tt0457939,14.043416,2006-12-08,2006,12,194168700.0,136.0,The Holiday,Comedy,Columbia Pictures,Nancy Meyers,6.9,224837,en,2.2843376470588237,1.0
1603,45000000.0,tt0212346,9.510762,2000-12-14,2000,12,212000000.0,111.0,Miss Congeniality,Comedy,Village Roadshow Pictures,Donald Petrie,6.2,174308,en,4.711111111111111,1.0
1604,50000000.0,tt0251127,5.188107,2003-02-07,2003,2,177371441.0,116.0,How to Lose a Guy in 10 Days,Comedy,Paramount Pictures,Donald Petrie,6.4,195594,en,3.54742882,1.0
1605,28000000.0,tt0397078,6.053567,2006-05-12,2006,5,38159905.0,103.0,Just My Luck,Comedy,Regency Enterprises,Donald Petrie,5.4,51543,en,1.36285375,1.0
1606,17000000.0,tt0865559,7.196689999999999,2009-02-06,2009,2,20455276.0,95.0,My Life in Ruins,Comedy,Fox Searchlight Pictures,Donald Petrie,5.9,17614,en,1.2032515294117647,1.0
1607,28000000.0,tt0219653,6.000716000000001,2000-12-22,2000,12,33000337.0,99.0,Dracula 2000,Thriller,Neo Art & Logic,Patrick Lussier,4.8,30858,en,1.1785834642857143,1.0
1608,8000000.0,tt0189998,12.691457000000002,2000-05-15,2000,5,8279017.0,92.0,Shadow of the Vampire,Drama,Saturn Films,E. Elias Merhige,6.9,38623,en,1.034877125,1.0
1609,35000000.0,tt0237572,12.806633999999999,2001-01-09,2001,1,29400000.0,123.0,The Pledge,Crime,Epsilon Motion Pictures,Sean Penn,6.8,50941,en,0.84,0.0
1610,15000000.0,tt0758758,15.423538,2007-09-11,2007,9,56255142.0,148.0,Into the Wild,Adventure,Paramount Vantage,Sean Penn,8.1,535852,en,3.7503428,1.0
1611,35000000.0,tt0209475,8.056016,2001-01-26,2001,1,94728529.0,103.0,The Wedding Planner,Comedy,Columbia Pictures Corporation,Adam Shankman,5.3,72202,en,2.7065294,1.0
1612,11000000.0,tt0281358,8.054499,2002-01-25,2002,1,41227069.0,101.0,A Walk to Remember,Drama,DiNovi Pictures,Adam Shankman,7.4,191104,en,3.7479153636363636,1.0
1613,20000000.0,tt0305669,5.762343,2003-03-07,2003,3,132675402.0,105.0,Bringing Down the House,Comedy,Hyde Park Films,Adam Shankman,5.6,33688,en,6.6337701,1.0
1614,56000000.0,tt0395699,7.81645,2005-03-04,2005,3,113006880.0,95.0,The Pacifier,Action,Walt Disney Pictures,Adam Shankman,5.6,82374,en,2.01798,1.0
1615,60000000.0,tt0452598,7.101422,2005-12-21,2005,12,129181830.0,94.0,Cheaper by the Dozen 2,Comedy,Twentieth Century Fox Film Corporation,Adam Shankman,5.5,51575,en,2.1530305,1.0
1616,50000000.0,tt0427327,7.768045,2007-07-13,2007,7,90450008.0,117.0,Hairspray,Family,New Line Cinema,Adam Shankman,6.6,114698,en,1.80900016,1.0
1617,80000000.0,tt0960731,10.739419,2008-12-24,2008,12,212874442.0,99.0,Bedtime Stories,Fantasy,Walt Disney Pictures,Adam Shankman,6.0,83931,en,2.660930525,1.0
1618,1800000.0,tt0092718,9.104462,1987-08-14,1987,8,31623833.0,94.0,Can't Buy Me Love,Drama,Apollo Pictures,Steve Rash,6.8,30226,en,17.568796111111112,1.0
1619,23000000.0,tt0093300,9.327986,1987-07-17,1987,7,51881013.0,89.0,Jaws: The Revenge,Adventure,Universal Pictures,Joseph Sargent,2.9,38450,en,2.2556962173913044,1.0
1620,6000000.0,tt0093493,8.525782000000001,1987-02-13,1987,2,42721196.0,89.0,Mannequin,Fantasy,Gladden Entertainment,Michael Gottlieb,5.9,27323,en,7.120199333333334,1.0
1621,22000000.0,tt0093507,7.106953999999999,1987-08-07,1987,8,17336370.0,106.0,Masters of the Universe,Action,Cannon Group,Gary Goddard,5.4,34678,en,0.7880168181818182,0.0
1622,40000000.0,tt0230838,14.840318,2001-02-16,2001,2,65754228.0,119.0,Sweet November,Drama,Bel Air Entertainment,Pat O'Connor,6.7,81769,en,1.6438557,1.0
1623,62000000.0,tt0233142,4.764480000000001,2001-02-23,2001,2,18720175.0,125.0,3000 Miles to Graceland,Action,Franchise Pictures,Demian Lichtenstein,6.0,42293,en,0.3019383064516129,0.0
1624,60000000.0,tt0179626,12.149946,2001-03-01,2001,3,56359980.0,120.0,15 Minutes,Action,New Line Cinema,John Herzfeld,6.1,46922,en,0.939333,0.0
1625,22000000.0,tt0473188,10.77166,2007-07-23,2007,7,413454.0,97.0,The Death and Life of Bobby Z,Drama,Eclectic pictures,John Herzfeld,5.9,13630,en,0.018793363636363636,0.0
1626,4000000.0,tt0099385,13.905420000000001,1990-09-14,1990,9,16853487.0,93.0,Death Warrant,Action,Pathé Pictures International,Deran Sarafian,5.7,16050,en,4.21337175,1.0
1627,15000000.0,tt0101764,6.600650999999999,1991-07-31,1991,7,30102717.0,110.0,Double Impact,Thriller,Stone Group Pictures,Sheldon Lettich,5.6,35797,en,2.0068478,1.0
1628,6000000.0,tt0100029,4.619068,1990-06-07,1990,6,24078196.0,105.0,Lionheart,Action,Universal Pictures,Sheldon Lettich,6.2,30635,en,4.013032666666667,1.0
1629,9000000.0,tt0209144,15.450789000000002,2000-10-11,2000,10,39723096.0,113.0,Memento,Mystery,Summit Entertainment,Christopher Nolan,8.4,1054035,en,4.413677333333333,1.0
1630,46000000.0,tt0278504,11.424974,2002-05-24,2002,5,113714830.0,118.0,Insomnia,Crime,Section Eight,Christopher Nolan,7.2,258412,en,2.4720615217391306,1.0
1631,150000000.0,tt0372784,28.505340999999998,2005-06-10,2005,6,374218673.0,140.0,Batman Begins,Action,DC Comics,Christopher Nolan,8.2,1226623,en,2.4947911533333333,1.0
1632,40000000.0,tt0482571,16.94556,2006-10-19,2006,10,109676311.0,130.0,The Prestige,Drama,Warner Bros.,Christopher Nolan,8.5,1096811,en,2.741907775,1.0
1633,185000000.0,tt0468569,123.167259,2008-07-16,2008,7,1004558444.0,152.0,The Dark Knight,Drama,DC Comics,Christopher Nolan,9.0,2137673,en,5.430045643243243,1.0
1634,165000000.0,tt0816692,32.213481,2014-11-05,2014,11,675120017.0,169.0,Interstellar,Adventure,Paramount Pictures,Christopher Nolan,8.6,1350729,en,4.0916364666666665,1.0
1635,2000000.0,tt0245712,5.958138,2000-06-16,2000,6,20908467.0,154.0,Amores perros,Drama,Altavista Films,Alejandro G. Iñárritu,8.1,210833,es,10.4542335,1.0
1636,20000000.0,tt0315733,6.372278,2003-09-06,2003,9,60427839.0,124.0,21 Grams,Drama,This Is That Productions,Alejandro G. Iñárritu,7.7,215584,en,3.02139195,1.0
1637,25000000.0,tt0449467,12.60853,2006-09-08,2006,9,135330182.0,143.0,Babel,Drama,Paramount Vantage,Alejandro G. Iñárritu,7.4,277100,en,5.41320728,1.0
1638,60000000.0,tt0164334,13.214068,2001-04-06,2001,4,105178561.0,104.0,Along Came a Spider,Crime,Paramount Pictures,Lee Tamahori,6.4,70393,en,1.7529760166666666,1.0
1639,140000000.0,tt0246460,12.996474000000001,2002-11-17,2002,11,431971116.0,133.0,Die Another Day,Adventure,Eon Productions,Lee Tamahori,6.1,194870,en,3.0855079714285716,1.0
1640,60000000.0,tt0329774,19.144610999999998,2005-04-27,2005,4,71073932.0,101.0,xXx: State of the Union,Action,Original Film,Lee Tamahori,4.4,64811,en,1.1845655333333334,1.0
1641,70000000.0,tt0435705,9.41746,2007-04-24,2007,4,76066841.0,96.0,Next,Action,Paramount Pictures,Lee Tamahori,6.2,142302,en,1.086669157142857,1.0
1642,25000000.0,tt0243155,10.780524,2001-04-13,2001,4,281929795.0,97.0,Bridget Jones's Diary,Comedy,Miramax Films,Sharon Maguire,6.7,211292,en,11.2771918,1.0
1643,17700000.0,tt0245686,10.442468,2001-04-10,2001,4,30987695.0,91.0,Joe Dirt,Mystery,Columbia Pictures,Dennie Gordon,6.0,48568,en,1.750717231638418,1.0
1644,27000000.0,tt0085811,9.848674,1983-07-29,1983,7,16519460.0,117.0,Krull,Fantasy,Columbia Pictures Corporation,Peter Yates,6.1,28411,en,0.6118318518518518,0.0
1645,5500000.0,tt0062765,7.01973,1968-10-17,1968,10,42300873.0,113.0,Bullitt,Action,Solar Productions,Peter Yates,7.4,56532,en,7.691067818181819,1.0
1646,2200000.0,tt0066011,6.127903,1970-12-16,1970,12,136400000.0,99.0,Love Story,Drama,Paramount Pictures,Arthur Hiller,6.9,27834,en,62.0,1.0
1647,18000000.0,tt0098282,17.367335999999998,1989-05-12,1989,5,46908987.0,103.0,"See No Evil, Hear No Evil",Crime,TriStar Pictures,Arthur Hiller,6.9,44908,en,2.6060548333333333,1.0
1648,6500000.0,tt0075223,8.254209,1976-12-03,1976,12,51079064.0,114.0,Silver Streak,Comedy,Twentieth Century Fox Film Corporation,Arthur Hiller,6.9,16723,en,7.858317538461538,1.0
1649,27000000.0,tt0101587,7.3346860000000005,1991-06-07,1991,6,179033791.0,112.0,City Slickers,Action,Columbia Pictures,Ron Underwood,6.7,45283,en,6.630881148148148,1.0
1650,100000000.0,tt0180052,8.903754,2002-08-15,2002,8,7103973.0,95.0,The Adventures of Pluto Nash,Action,Village Roadshow Pictures,Ron Underwood,3.8,23429,en,0.07103973,0.0
1651,11000000.0,tt0100814,15.750026,1990-01-19,1990,1,48572000.0,96.0,Tremors,Action,Universal Pictures,Ron Underwood,7.1,110783,en,4.415636363636364,1.0
1652,22000000.0,tt0255798,8.473369,2001-06-01,2001,6,84772742.0,84.0,The Animal,Action,Revolution Studios,Luke Greenfield,4.8,54615,en,3.8533064545454545,1.0
1653,25000000.0,tt0265208,13.083718,2004-04-09,2004,4,30411183.0,108.0,The Girl Next Door,Comedy,Regency Enterprises,Luke Greenfield,6.7,193133,en,1.21644732,1.0
1654,35000000.0,tt0491152,5.47309,2011-05-05,2011,5,59901913.0,112.0,Something Borrowed,Comedy,Alcon Entertainment,Luke Greenfield,5.9,55244,en,1.7114832285714285,1.0
1655,60000000.0,tt0239395,8.142251,2001-07-04,2001,7,93375151.0,87.0,Cats & Dogs,Comedy,Village Roadshow Pictures,Lawrence Guterman,5.1,53792,en,1.5562525166666668,1.0
1656,25000000.0,tt0271027,7.637345,2001-07-06,2001,7,64437847.0,98.0,Kiss of the Dragon,Action,Twentieth Century Fox Film Corporation,Chris Nahon,6.6,58734,en,2.57751388,1.0
1657,18000000.0,tt0082136,6.693055,1981-06-19,1981,6,72179579.0,95.0,The Cannonball Run,Comedy,Eurasia Investments,Hal Needham,6.3,31159,en,4.009976611111111,1.0
1658,3200000.0,tt0056217,6.641827,1962-04-22,1962,4,8000000.0,123.0,The Man Who Shot Liberty Valance,Western,Paramount Pictures,John Ford,8.1,64061,en,2.5,1.0
1659,531374.0,tt0031971,7.9704619999999995,1939-03-02,1939,3,1103757.0,96.0,Stagecoach,Adventure,United Artists,John Ford,7.9,39432,en,2.0771753981188392,1.0
1660,130000.0,tt0068935,11.116474,1972-06-01,1972,6,85000000.0,100.0,The Way of the Dragon,Action,Golden Harvest Company,Bruce Lee,7.3,29402,cn,653.8461538461538,1.0
1661,18000000.0,tt0250494,12.769371000000001,2001-07-13,2001,7,141774679.0,96.0,Legally Blonde,Comedy,Marc Platt Productions,Robert Luketic,6.2,170602,en,7.8763710555555555,1.0
1662,17000000.0,tt0335559,5.924226,2004-01-23,2004,1,16980098.0,95.0,Win a Date with Tad Hamilton!,Comedy,DreamWorks SKG,Robert Luketic,5.6,25614,en,0.9988292941176471,0.0
1663,43000000.0,tt0369735,6.328385,2005-05-13,2005,5,154749918.0,101.0,Monster-in-Law,Romance,New Line Cinema,Robert Luketic,5.5,53417,en,3.5988353023255812,1.0
1664,35000000.0,tt0478087,8.33756,2008-03-27,2008,3,69823199.0,123.0,21,Drama,Columbia Pictures,Robert Luketic,6.8,217200,en,1.994948542857143,1.0
1665,24000000.0,tt0095253,11.666172,1988-06-17,1988,6,43455230.0,91.0,The Great Outdoors,Comedy,Universal Pictures,Howard Deutch,6.7,36429,en,1.8106345833333333,1.0
1666,40000000.0,tt0327247,7.156060000000001,2004-04-07,2004,4,26155781.0,98.0,The Whole Ten Yards,Comedy,Cheyenne Enterprises,Howard Deutch,5.5,52046,en,0.653894525,0.0
1667,4000000.0,tt0089907,6.258984,1985-05-15,1985,5,14237000.0,91.0,The Return of the Living Dead,Comedy,Hemdale Film Corporation,Dan O'Bannon,7.3,50817,en,3.55925,1.0
1668,500000.0,tt0097138,8.473602,1989-04-07,1989,4,10166459.0,86.0,Cyborg,Action,Cannon Group,Albert Pyun,5.1,27527,en,20.332918,1.0
1669,10000000.0,tt0097257,11.509677,1988-09-08,1988,9,3916303.0,100.0,Earth Girls Are Easy,Music,De Laurentiis Entertainment Group (DEG),Julien Temple,5.3,19030,en,0.3916303,0.0
1670,17000000.0,tt0097637,5.772293,1989-04-28,1989,4,78247647.0,101.0,K-9,Action,Universal Pictures,Rod Daniel,6.0,30005,en,4.602802764705882,1.0
1671,15000000.0,tt0106375,5.886769,1993-12-14,1993,12,118243066.0,89.0,Beethoven's 2nd,Family,Universal Pictures,Rod Daniel,4.9,24164,en,7.882871066666667,1.0
1672,24000000.0,tt0097770,4.701379,1989-08-04,1989,8,22099847.0,115.0,Lock Up,Action,TriStar Pictures,John Flynn,6.4,35903,en,0.9208269583333333,0.0
1673,14000000.0,tt0102614,6.892056,1991-04-12,1991,4,39673161.0,91.0,Out for Justice,Action,Warner Bros.,John Flynn,6.1,20245,en,2.833797214285714,1.0
1674,11000000.0,tt0097815,5.304376,1989-02-16,1989,2,49797148.0,107.0,Major League,Comedy,Paramount Pictures,David S. Ward,7.2,58219,en,4.527013454545455,1.0
1675,12000000.0,tt0222851,8.134524,2000-09-09,2000,9,15250000.0,114.0,Brother,Crime,Bandai Visual Company,Takeshi Kitano,7.2,20835,ja,1.2708333333333333,1.0
1676,5000000.0,tt0243655,6.386082,2001-07-27,2001,7,295206.0,97.0,Wet Hot American Summer,Comedy,Eureka Pictures,David Wain,6.6,51273,en,0.0590412,0.0
1677,28000000.0,tt0430922,7.646215,2008-02-03,2008,2,92380927.0,99.0,Role Models,Comedy,Universal Pictures,David Wain,6.8,213718,en,3.2993188214285714,1.0
1678,15000000.0,tt0098206,2.9434270000000002,1989-05-19,1989,5,30050028.0,114.0,Road House,Action,United Artists,Rowdy Herrington,6.6,57231,en,2.0033352,1.0
1679,19000000.0,tt0098273,9.801967,1989-09-15,1989,9,110879513.0,113.0,Sea of Love,Drama,Universal Pictures Corporation,Harold Becker,6.8,35603,en,5.835763842105263,1.0
1680,75000000.0,tt0249478,6.3539959999999995,2001-10-30,2001,10,54249294.0,89.0,Domestic Disturbance,Mystery,Paramount Pictures,Harold Becker,5.6,23573,en,0.72332392,0.0
1681,42000000.0,tt0218922,9.970359,2001-08-03,2001,8,35402320.0,118.0,Original Sin,Thriller,Intermedia Films,Michael Cristofer,6.1,51381,en,0.842912380952381,0.0
1682,15000000.0,tt0080360,10.603299,1980-12-25,1980,12,19853892.0,102.0,Altered States,Mystery,Warner Bros.,Ken Russell,6.9,30070,en,1.3235928,1.0
1683,30000000.0,tt0252866,10.25103,2001-08-10,2001,8,287553595.0,108.0,American Pie 2,Comedy,Universal Pictures,J.B. Rogers,6.4,229040,en,9.585119833333334,1.0
1684,1500000.0,tt0261983,14.242234,2001-08-10,2001,8,373967.0,100.0,Session 9,Horror,October Films,Brad Anderson,6.4,50585,en,0.24931133333333333,0.0
1685,5000000.0,tt0361862,10.737565,2004-02-09,2004,2,8203235.0,101.0,The Machinist,Thriller,Filmax Entertainment,Brad Anderson,7.7,336555,en,1.640647,1.0
1686,15000000.0,tt0800241,12.497651,2008-01-18,2008,1,5926410.0,111.0,Transsiberian,Thriller,Lietuvos Kinostudija,Brad Anderson,6.7,48475,en,0.395094,0.0
1687,10000000.0,tt0263488,10.414363,2001-07-01,2001,7,59217789.0,90.0,Jeepers Creepers,Horror,United Artists,Victor Salva,6.2,104914,en,5.9217789,1.0
1688,17000000.0,tt0301470,14.786032,2003-08-08,2003,8,63102666.0,104.0,Jeepers Creepers 2,Horror,United Artists,Victor Salva,5.6,55403,en,3.711921529411765,1.0
1689,30000000.0,tt0221218,6.418936,2001-09-14,2001,9,23619609.0,106.0,The Glass House,Drama,Original Film,Daniel Sackheim,5.8,30319,en,0.7873203,0.0
1690,32000000.0,tt0180734,7.674549000000001,2001-09-14,2001,9,40222729.0,106.0,Hardball,Comedy,Paramount Pictures,Brian Robbins,6.4,26793,en,1.25696028125,1.0
1691,50000000.0,tt0393735,4.878907,2006-03-09,2006,3,61112916.0,98.0,The Shaggy Dog,Comedy,Walt Disney Pictures,Brian Robbins,4.4,17466,en,1.22225832,1.0
1692,60000000.0,tt0477051,7.667874,2007-02-08,2007,2,95673607.0,101.0,Norbit,Comedy,DreamWorks SKG,Brian Robbins,4.0,64447,en,1.5945601166666667,1.0
1693,60000000.0,tt0765476,11.542926,2008-07-08,2008,7,50650079.0,90.0,Meet Dave,Comedy,Twentieth Century Fox Film Corporation,Brian Robbins,5.0,36680,en,0.8441679833333333,0.0
1694,40000000.0,tt0763831,5.446745,2012-03-07,2012,3,22044277.0,91.0,A Thousand Words,Drama,Paramount Pictures,Brian Robbins,5.9,37213,en,0.551106925,0.0
1695,31000000.0,tt0252501,6.425321,2001-09-07,2001,9,24185781.0,101.0,Hearts in Atlantis,Drama,Village Roadshow Pictures,Scott Hicks,6.9,34564,en,0.7801864838709678,0.0
1696,28000000.0,tt0481141,9.672317,2007-07-25,2007,7,92601050.0,104.0,No Reservations,Comedy,Village Roadshow Pictures,Scott Hicks,6.3,67656,en,3.3071803571428573,1.0
1697,28000000.0,tt0240890,5.715737,2001-10-05,2001,10,77516304.0,90.0,Serendipity,Comedy,Miramax Films,Peter Chelsom,6.9,99328,en,2.7684394285714284,1.0
1698,50000000.0,tt0358135,9.082538000000001,2004-10-15,2004,10,170128460.0,107.0,Shall We Dance?,Drama,Miramax Films,Peter Chelsom,6.1,41295,en,3.4025692,1.0
1699,4000000.0,tt0066999,10.255315,1971-12-21,1971,12,35976000.0,102.0,Dirty Harry,Action,Warner Bros.,Don Siegel,7.7,134668,en,8.994,1.0
1700,8000000.0,tt0079116,11.837667,1979-06-22,1979,6,43000000.0,111.0,Escape from Alcatraz,Crime,Paramount Pictures,Don Siegel,7.6,107625,en,5.375,1.0
1701,72000000.0,tt0272020,9.807552000000001,2001-10-19,2001,10,27642707.0,131.0,The Last Castle,Action,DreamWorks SKG,Rod Lurie,7.0,66856,en,0.38392648611111113,0.0
1702,25000000.0,tt0999913,8.048422,2011-09-16,2011,9,10324441.0,110.0,Straw Dogs,Drama,Battleplan Productions,Rod Lurie,5.8,31634,en,0.41297764,0.0
1703,6000000.0,tt0246578,18.303148,2001-01-18,2001,1,1270522.0,113.0,Donnie Darko,Fantasy,Pandora Cinema,Richard Kelly,8.0,709412,en,0.21175366666666667,0.0
1704,17000000.0,tt0405336,6.242588,2006-05-15,2006,5,374743.0,144.0,Southland Tales,Comedy,Universal Pictures,Richard Kelly,5.4,35543,en,0.02204370588235294,0.0
1705,30000000.0,tt0362478,10.424946,2009-09-17,2009,9,33333531.0,115.0,The Box,Thriller,Media Rights Capital,Richard Kelly,5.5,86373,en,1.1111177,1.0
1706,35000000.0,tt0080745,6.346979,1980-09-01,1980,9,27107960.0,111.0,Flash Gordon,Science Fiction,Dino De Laurentiis Company,Mike Hodges,6.5,46953,en,0.7745131428571429,0.0
1707,9000000.0,tt0074483,7.550133,1976-12-20,1976,12,46236000.0,96.0,The Enforcer,Action,Warner Bros.,James Fargo,6.8,38812,en,5.137333333333333,1.0
1708,40000000.0,tt0159273,11.185625,2001-11-17,2001,11,91753202.0,106.0,Behind Enemy Lines,Action,Twentieth Century Fox Film Corporation,John Moore,6.4,95658,en,2.29383005,1.0
1709,45000000.0,tt0377062,15.434731,2004-12-17,2004,12,21009180.0,113.0,Flight of the Phoenix,Action,Twentieth Century Fox Film Corporation,John Moore,6.1,50238,en,0.46687066666666666,0.0
1710,25000000.0,tt0466909,5.670679,2006-06-06,2006,6,119188334.0,110.0,The Omen,Drama,Twentieth Century Fox Film Corporation,John Moore,5.5,54474,en,4.76753336,1.0
1711,35000000.0,tt0467197,10.08043,2008-10-15,2008,10,85416905.0,100.0,Max Payne,Action,Dune Entertainment,John Moore,5.4,118817,en,2.440483,1.0
1712,16000000.0,tt0277371,9.101896,2001-12-07,2001,12,66468332.0,89.0,Not Another Teen Movie,Comedy,Original Film,Joel Gallen,5.7,92396,en,4.15427075,1.0
1713,12000000.0,tt0278488,6.796277000000001,2001-12-21,2001,12,31155435.0,93.0,How High,Comedy,Universal Pictures,Jesse Dylan,6.3,50840,en,2.59628625,1.0
1714,55000000.0,tt0328828,14.397139000000001,2003-08-01,2003,8,231449203.0,103.0,American Wedding,Comedy,Universal Pictures,Jesse Dylan,6.3,185800,en,4.208167327272728,1.0
1715,45000000.0,tt0384642,9.875573,2005-05-13,2005,5,56070433.0,95.0,Kicking & Screaming,Romance,Universal Pictures,Jesse Dylan,5.6,34420,en,1.2460096222222221,1.0
1716,25000000.0,tt0268397,7.308161999999999,2001-12-21,2001,12,80936232.0,83.0,Jimmy Neutron: Boy Genius,Action,Nickelodeon Movies,John A. Davis,6.0,28784,en,3.23744928,1.0
1717,50000000.0,tt0429589,7.000272,2006-07-27,2006,7,55181129.0,88.0,The Ant Bully,Fantasy,Playtone,John A. Davis,5.8,35242,en,1.10362258,1.0
1718,22000000.0,tt0277027,12.935016000000001,2001-12-28,2001,12,92542418.0,132.0,I Am Sam,Drama,New Line Cinema,Jessie Nelson,7.6,137637,en,4.206473545454545,1.0
1719,4000000.0,tt0285742,6.341187000000001,2001-11-11,2001,11,44909486.0,111.0,Monster's Ball,Drama,Lions Gate Films,Marc Forster,7.0,79597,en,11.2273715,1.0
1720,25000000.0,tt0308644,15.529604,2004-10-17,2004,10,116766556.0,106.0,Finding Neverland,Drama,Miramax Films,Marc Forster,7.7,192635,en,4.67066224,1.0
1721,50000000.0,tt0371257,6.572049000000001,2005-09-24,2005,9,8342132.0,99.0,Stay,Mystery,Regency Enterprises,Marc Forster,6.8,71223,en,0.16684264,0.0
1722,30000000.0,tt0420223,10.798092,2006-09-09,2006,9,53653224.0,113.0,Stranger Than Fiction,Comedy,Mandate Pictures,Marc Forster,7.6,210254,en,1.7884408,1.0
1723,20000000.0,tt0419887,5.970067,2007-10-14,2007,10,73276047.0,128.0,The Kite Runner,Drama,DreamWorks SKG,Marc Forster,7.6,75167,en,3.66380235,1.0
1724,200000000.0,tt0830515,13.678120000000002,2008-10-30,2008,10,586090727.0,106.0,Quantum of Solace,Adventure,Eon Productions,Marc Forster,6.6,383508,en,2.930453635,1.0
1725,200000000.0,tt0816711,26.114917000000002,2013-06-20,2013,6,531865000.0,116.0,World War Z,Action,Paramount Pictures,Marc Forster,7.0,565709,en,2.659325,1.0
1726,29000000.0,tt0237534,11.564252,2001-01-31,2001,1,70752904.0,137.0,Brotherhood of the Wolf,Adventure,Davis-Films,Christophe Gans,7.0,59867,fr,2.4397553103448275,1.0
1727,50000000.0,tt0384537,7.9384570000000005,2006-04-21,2006,4,97607453.0,125.0,Silent Hill,Horror,Silent Hill DCP Inc.,Christophe Gans,6.5,205878,en,1.95214906,1.0
1728,32000000.0,tt0265349,8.50563,2002-01-25,2002,1,55157539.0,119.0,The Mothman Prophecies,Drama,Lakeshore Entertainment,Mark Pellington,6.4,72309,en,1.72367309375,1.0
1729,15000000.0,tt0265298,4.643981,2002-02-08,2002,2,52970014.0,88.0,Big Fat Liar,Comedy,Universal Pictures,Shawn Levy,5.4,33173,en,3.5313342666666667,1.0
1730,18000000.0,tt0305711,6.001151999999999,2003-01-09,2003,1,101564935.0,95.0,Just Married,Comedy,Twentieth Century Fox Film Corporation,Shawn Levy,5.5,65083,en,5.642496388888889,1.0
