budget,imdb_id,popularity,release_date,startYear,revenue,runtime,title,status,New_status,Genre,Production_Company,Director,averageRating,numVotes
6000000.0,tt0068646,41.109264,1972-03-14,1972,245066411.0,175.0,The Godfather,40.844401833333336,1.0,Drama,Paramount Pictures,Francis Ford Coppola,9.2,1484500
31500000.0,tt0078788,13.5963,1979-08-15,1979,89460381.0,153.0,Apocalypse Now,2.8400120952380954,1.0,Drama,United Artists,Francis Ford Coppola,8.4,564069
13000000.0,tt0071562,36.629307,1974-12-20,1974,47542841.0,200.0,The Godfather: Part II,3.6571416153846155,1.0,Drama,Paramount Pictures,Francis Ford Coppola,9.0,1033760
40000000.0,tt0103874,16.777675,1992-11-13,1992,215862692.0,128.0,Dracula,5.3965673,1.0,Romance,American Zoetrope,Francis Ford Coppola,7.4,178448
40000000.0,tt0119978,6.6833979999999995,1997-11-18,1997,45916769.0,135.0,The Rainmaker,1.147919225,1.0,Drama,Paramount Pictures,Francis Ford Coppola,7.2,57648
54000000.0,tt0099674,17.185349,1990-12-24,1990,136766062.0,162.0,The Godfather: Part III,2.532704851851852,1.0,Crime,Paramount Pictures,Francis Ford Coppola,7.6,333302
10000000.0,tt0086066,6.435926,1983-03-25,1983,33697647.0,91.0,The Outsiders,3.3697647,1.0,Crime,American Zoetrope,Francis Ford Coppola,7.1,69660
18000000.0,tt0091738,7.471655,1986-10-05,1986,41382841.0,103.0,Peggy Sue Got Married,2.299046722222222,1.0,Comedy,American Zoetrope,Francis Ford Coppola,6.3,30856
1600000.0,tt0071360,13.245638,1974-04-07,1974,4420000.0,113.0,The Conversation,2.7625,1.0,Crime,Paramount Pictures,Francis Ford Coppola,7.8,89617
10000000.0,tt0086216,8.20519,1983-10-20,1983,2494480.0,94.0,Rumble Fish,0.249448,0.0,Action,Universal Pictures,Francis Ford Coppola,7.2,29685
4000000.0,tt0117951,19.348466000000002,1996-02-23,1996,16491080.0,93.0,Trainspotting,4.12277,1.0,Drama,Miramax Films,Danny Boyle,8.1,601971
40000000.0,tt0163978,14.430310999999998,2000-02-11,2000,144056873.0,119.0,The Beach,3.601421825,1.0,Drama,Figment Films,Danny Boyle,6.7,212344
5000000.0,tt0289043,17.656951,2002-10-31,2002,82719885.0,113.0,28 Days Later,16.543977,1.0,Horror,DNA Films,Danny Boyle,7.6,352802
50000000.0,tt0448134,12.715571,2007-04-05,2007,32017803.0,107.0,Sunshine,0.64035606,0.0,Science Fiction,DNA Films,Danny Boyle,7.2,223572
26000000.0,tt0116313,10.177303,1996-09-20,1996,116400000.0,102.0,The First Wives Club,4.476923076923077,1.0,Comedy,Scott Rudin Productions,Hugh Wilson,6.4,39643
4500000.0,tt0087928,8.354488,1984-03-22,1984,146198896.0,96.0,Police Academy,32.488643555555555,1.0,Comedy,Warner Bros.,Hugh Wilson,6.7,105934
35000000.0,tt0124298,8.355977000000001,1999-02-12,1999,40263020.0,112.0,Blast from the Past,1.150372,1.0,Comedy,New Line Cinema,Hugh Wilson,6.6,56564
36000000.0,tt0117008,10.034915,1996-08-02,1996,33459416.0,98.0,Matilda,0.9294282222222222,0.0,Comedy,Jersey Films,Danny DeVito,6.9,115732
14000000.0,tt0094142,6.573364,1987-12-11,1987,57915972.0,88.0,Throw Momma from the Train,4.136855142857143,1.0,Crime,Orion Pictures,Danny DeVito,6.2,31596
40000000.0,tt0266489,12.160363,2003-09-26,2003,19322135.0,89.0,Duplex,0.483053375,0.0,Action,Miramax Films,Danny DeVito,5.9,53032
6000000.0,tt0116191,6.593011,1996-08-02,1996,22231658.0,121.0,Emma,3.7052763333333334,1.0,Drama,Miramax Films,Douglas McGrath,6.6,33595
13000000.0,tt0115986,6.554678999999999,1996-08-29,1996,17917287.0,84.0,The Crow: City of Angels,1.3782528461538461,1.0,Action,Miramax Films,Tim Pope,4.7,18343
45000000.0,tt0117918,6.2496599999999995,1996-08-16,1996,53854588.0,135.0,Tin Cup,1.1967686222222222,1.0,Comedy,Regency Enterprises,Ron Shelton,6.3,43799
7000000.0,tt0094812,6.924072,1988-06-15,1988,50888000.0,108.0,Bull Durham,7.269714285714286,1.0,Comedy,Orion Pictures,Ron Shelton,7.1,44642
75000000.0,tt0329717,11.080439,2003-06-09,2003,51142659.0,116.0,Hollywood Homicide,0.68190212,0.0,Action,Columbia Pictures,Ron Shelton,5.3,34689
25000000.0,tt0115783,7.859132000000001,1996-09-06,1996,22611954.0,84.0,Bulletproof,0.90447816,0.0,Action,Universal Pictures,Ernest R. Dickerson,5.8,33570
5000000.0,tt0104573,5.547398,1992-01-17,1992,20146880.0,96.0,Juice,4.029376,1.0,Action,Paramount Pictures,Ernest R. Dickerson,7.1,21840
5000000.0,tt0113253,8.768288,1995-09-29,1995,15116634.0,88.0,Halloween: The Curse of Michael Myers,3.0233268,1.0,Horror,Miramax Films,Joe Chappelle,4.9,28951
2723903.0,tt0043278,5.5652029999999995,1951-08-08,1951,4500000.0,113.0,An American in Paris,1.6520412070473875,1.0,Drama,Loew's,Vincente Minnelli,7.2,28063
2500000.0,tt0054698,10.879289,1961-10-05,1961,9500000.0,110.0,Breakfast at Tiffany's,3.8,1.0,Comedy,Paramount Pictures,Blake Edwards,7.7,154631
5000000.0,tt0072081,6.501176999999999,1975-05-21,1975,41833347.0,113.0,The Return of the Pink Panther,8.3666694,1.0,Mystery,United Artists,Blake Edwards,7.1,23287
18000000.0,tt0092666,6.696292,1987-03-27,1987,39321715.0,95.0,Blind Date,2.184539722222222,1.0,Comedy,Permut Presentations,Blake Edwards,6.0,19609
6000000.0,tt0075066,5.58692,1976-12-15,1976,33833201.0,103.0,The Pink Panther Strikes Again,5.638866833333333,1.0,Comedy,United Artists,Blake Edwards,7.2,26055
2479000.0,tt0052357,18.20822,1958-05-09,1958,28000000.0,128.0,Vertigo,11.294876966518757,1.0,Mystery,Paramount Pictures,Alfred Hitchcock,8.3,331446
1000000.0,tt0047396,17.911314,1954-08-01,1954,36764313.0,112.0,Rear Window,36.764313,1.0,Drama,Paramount Pictures,Alfred Hitchcock,8.4,411111
4000000.0,tt0053125,12.410427,1959-07-07,1959,13275000.0,136.0,North by Northwest,3.31875,1.0,Mystery,Metro-Goldwyn-Mayer (MGM),Alfred Hitchcock,8.3,279114
1288000.0,tt0032976,8.590813,1940-04-12,1940,6000000.0,130.0,Rebecca,4.658385093167702,1.0,Drama,Selznick International Pictures,Alfred Hitchcock,8.1,113579
2000000.0,tt0038787,10.135111,1946-08-15,1946,24464742.0,102.0,Notorious,12.232371,1.0,Thriller,RKO Radio Pictures,Alfred Hitchcock,7.9,86809
1500000.0,tt0038109,5.47596,1945-12-28,1945,7000000.0,111.0,Spellbound,4.666666666666667,1.0,Drama,Selznick International Pictures,Alfred Hitchcock,7.6,40220
2500000.0,tt0048728,5.490505000000001,1955-08-03,1955,8750000.0,106.0,To Catch a Thief,3.5,1.0,Crime,Paramount Pictures,Alfred Hitchcock,7.4,58379
1400000.0,tt0046912,7.853231,1954-05-29,1954,3000000.0,104.0,Dial M for Murder,2.142857142857143,1.0,Crime,Warner Bros.,Alfred Hitchcock,8.2,144543
806948.0,tt0054215,36.826309,1960-06-16,1960,32000000.0,109.0,Psycho,39.655591190510414,1.0,Drama,Paramount Pictures,Alfred Hitchcock,8.5,556105
2500000.0,tt0056869,11.591462,1963-03-28,1963,11403529.0,119.0,The Birds,4.5614116,1.0,Horror,Alfred J. Hitchcock Productions,Alfred Hitchcock,7.7,159188
1500000.0,tt0040746,7.248676,1948-08-23,1948,2200000.0,80.0,Rope,1.4666666666666666,1.0,Crime,Transatlantic Pictures,Alfred Hitchcock,8.0,118371
3500000.0,tt0068611,5.316387000000001,1972-05-25,1972,12600000.0,116.0,Frenzy,3.6,1.0,Crime,Universal Pictures,Alfred Hitchcock,7.4,38100
3000000.0,tt0061107,6.243248,1966-07-13,1966,13000000.0,128.0,Torn Curtain,4.333333333333333,1.0,Mystery,Universal Pictures,Alfred Hitchcock,6.7,22806
2135161.0,tt0058329,6.4090940000000005,1964-07-09,1964,7000000.0,130.0,Marnie,3.278441297869341,1.0,Crime,Universal Pictures,Alfred Hitchcock,7.2,41469
1200000.0,tt0051207,8.56081,1956-12-22,1956,2000000.0,105.0,The Wrong Man,1.6666666666666667,1.0,Crime,Warner Bros.,Alfred Hitchcock,7.4,23538
2500000.0,tt0049470,12.547763,1956-06-01,1956,10250000.0,120.0,The Man Who Knew Too Much,4.1,1.0,Adventure,Paramount Pictures,Alfred Hitchcock,7.5,53270
1200000.0,tt0048750,6.486117,1955-10-03,1955,7000000.0,99.0,The Trouble with Harry,5.833333333333333,1.0,Comedy,Paramount Pictures,Alfred Hitchcock,7.1,31153
1200000.0,tt0044079,15.417729999999999,1951-06-18,1951,7000000.0,101.0,Strangers on a Train,5.833333333333333,1.0,Crime,Warner Bros.,Alfred Hitchcock,8.0,116561
1103000.0,tt0034248,5.660476,1941-11-14,1941,4500000.0,99.0,Suspicion,4.0797824116047146,1.0,Mystery,RKO Radio Pictures,Alfred Hitchcock,7.4,29784
325000.0,tt0025316,6.465257,1934-02-22,1934,4500000.0,105.0,It Happened One Night,13.846153846153847,1.0,Comedy,Columbia Pictures Corporation,Frank Capra,8.1,86853
3180000.0,tt0038650,15.031588000000001,1946-12-20,1946,9644124.0,130.0,It's a Wonderful Life,3.032743396226415,1.0,Drama,RKO Radio Pictures,Frank Capra,8.6,367326
1500000.0,tt0031679,8.168694,1939-10-19,1939,9600000.0,129.0,Mr. Smith Goes to Washington,6.4,1.0,Comedy,Columbia Pictures,Frank Capra,8.1,100308
3000000.0,tt0053604,11.994280999999999,1960-06-15,1960,25000000.0,125.0,The Apartment,8.333333333333334,1.0,Comedy,United Artists,Billy Wilder,8.3,149240
2883848.0,tt0053291,11.845107,1959-03-18,1959,25000000.0,122.0,Some Like It Hot,8.668972844615944,1.0,Comedy,The Mirisch Corporation,Billy Wilder,8.2,226868
2238813.0,tt0047437,7.3597410000000005,1954-09-28,1954,10000000.0,113.0,Sabrina,4.466652641377372,1.0,Comedy,Paramount Pictures,Billy Wilder,7.7,54900
1752000.0,tt0043014,11.709777,1950-08-10,1950,5000000.0,110.0,Sunset Boulevard,2.853881278538813,1.0,Drama,Paramount Pictures,Billy Wilder,8.4,185085
1250000.0,tt0037884,8.731330999999999,1945-11-25,1945,11000000.0,101.0,The Lost Weekend,8.8,1.0,Drama,Paramount,Billy Wilder,7.9,31285
927262.0,tt0036775,6.49432,1944-04-24,1944,2500000.0,107.0,Double Indemnity,2.696109621660329,1.0,Drama,Paramount Pictures,Billy Wilder,8.3,132192
1821052.0,tt0043338,11.046411,1951-06-29,1951,1300000.0,111.0,Ace in the Hole,0.7138730799559815,0.0,Drama,Paramount Pictures,Billy Wilder,8.2,26140
3000000.0,tt0051201,9.730217,1957-12-17,1957,9000000.0,116.0,Witness for the Prosecution,3.0,1.0,Drama,Edward Small Productions,Billy Wilder,8.4,96585
4000000.0,tt0056923,7.098731,1963-12-05,1963,13474588.0,113.0,Charade,3.368647,1.0,Comedy,Universal Pictures,Stanley Donen,7.9,62024
878000.0,tt0034583,13.916101000000001,1942-11-26,1942,10462500.0,102.0,Casablanca,11.916287015945331,1.0,Drama,Warner Bros.,Michael Curtiz,8.5,488370
375000.0,tt0033870,5.782544000000001,1941-11-18,1941,1000000.0,100.0,The Maltese Falcon,2.6666666666666665,1.0,Mystery,Warner Bros.,John Huston,8.0,142768
1300000.0,tt0043265,6.636872,1951-12-03,1951,10750000.0,105.0,The African Queen,8.26923076923077,1.0,Adventure,United Artists,John Huston,7.7,67742
3800000.0,tt0040897,8.070589,1948-01-24,1948,4307000.0,126.0,The Treasure of the Sierra Madre,1.1334210526315789,1.0,Action,Warner Bros.,John Huston,8.2,106243
50000000.0,tt0083564,8.997507,1982-06-18,1982,57059003.0,127.0,Annie,1.14118006,1.0,Comedy,Columbia Pictures,John Huston,6.6,37377
10000000.0,tt0083284,9.865257000000001,1981-06-17,1981,27453418.0,116.0,Escape to Victory,2.7453418,1.0,Action,Paramount,John Huston,6.7,25685
17000000.0,tt0058385,12.494394,1964-10-21,1964,72070731.0,170.0,My Fair Lady,4.239454764705882,1.0,Drama,Warner Bros.,George Cukor,7.8,81329
1500000.0,tt0046250,11.954806,1953-09-02,1953,12000000.0,119.0,Roman Holiday,8.0,1.0,Comedy,Paramount Pictures,William Wyler,8.0,119764
15000000.0,tt0052618,14.319742999999999,1959-12-26,1959,146900000.0,212.0,Ben-Hur,9.793333333333333,1.0,Action,Metro-Goldwyn-Mayer (MGM),William Wyler,8.1,205855
2100000.0,tt0036868,6.069343,1946-12-25,1946,23650000.0,172.0,The Best Years of Our Lives,11.261904761904763,1.0,Drama,"Samuel Goldwyn Company, The",William Wyler,8.0,54295
839727.0,tt0033467,15.811921,1941-04-30,1941,23217674.0,119.0,Citizen Kane,27.649074044302495,1.0,Mystery,RKO Radio Pictures,Orson Welles,8.3,372403
829000.0,tt0052311,9.665347,1958-04-23,1958,2247465.0,95.0,Touch of Evil,2.7110554885404103,1.0,Drama,Universal International Pictures (UI),Orson Welles,8.0,94043
1400000.0,tt0042192,12.063080000000001,1950-11-09,1950,63463.0,138.0,All About Eve,0.04533071428571429,0.0,Drama,Twentieth Century Fox Film Corporation,Joseph L. Mankiewicz,8.2,112348
31115000.0,tt0056937,8.591238,1963-06-12,1963,71000000.0,248.0,Cleopatra,2.2818576249397395,1.0,Drama,Twentieth Century Fox Film Corporation,Joseph L. Mankiewicz,7.0,27148
1020000.0,tt0037008,9.884516,1944-10-11,1944,2000000.0,88.0,Laura,1.9607843137254901,1.0,Drama,Twentieth Century Fox Film Corporation,Otto Preminger,8.0,39520
5400000.0,tt0049261,10.864284,1956-10-10,1956,35000000.0,201.0,Giant,6.481481481481482,1.0,Action,Warner Bros.,George Stevens,7.6,31858
3100000.0,tt0046303,6.638160000000001,1953-04-23,1953,20000000.0,118.0,Shane,6.451612903225806,1.0,Drama,Paramount Pictures Corporation,George Stevens,7.6,34345
114000.0,tt0063350,14.384198000000001,1968-10-01,1968,30000000.0,96.0,Night of the Living Dead,263.1578947368421,1.0,Horror,Laurel Group,George A. Romero,7.9,108270
8000000.0,tt0083767,10.434018,1982-11-12,1982,21028755.0,120.0,Creepshow,2.628594375,1.0,Horror,Warner Bros.,George A. Romero,6.9,39255
3500000.0,tt0088993,8.801822,1985-07-19,1985,34000000.0,96.0,Day of the Dead,9.714285714285714,1.0,Horror,Dead Films,George A. Romero,7.2,59531
650000.0,tt0077402,19.24201,1978-09-02,1978,55000000.0,127.0,Dawn of the Dead,84.61538461538461,1.0,Horror,Laurel Group,George A. Romero,7.9,105610
